Sub-sensor Lat/Lon:       1.5000000       181.44227
Sub-solar Lat/Lon :     -0.50000000       179.41238
Daytime fraction of disk  :      0.67928173
Nighttime fraction of disk:      0.32071827
Daytime mean surface coverages  :
       0      0.34018456
       1     0.020756169
       2     0.070420010
       3     0.028252004
       4     0.058887791
       5      0.13172902
       6      0.11428730
       7     0.099075609
       8      0.13259180
Nighttime mean surface coverages:
       0     0.070888789
       1     0.028717316
       2     0.059021448
       3      0.12761200
       4      0.11491562
       5     0.096148032
       6      0.13856224
       7       0.0000000
       8       372549.00
16.89189       2.86511E+00
16.86341       2.88114E+00
16.83502       2.76699E+00
16.80672       2.65489E+00
16.77852       2.55670E+00
16.75042       2.69645E+00
16.72241       2.81922E+00
16.69449       2.76328E+00
16.66667       2.80588E+00
16.63894       2.82976E+00
16.61130       2.77653E+00
16.58375       2.76914E+00
16.55629       2.73328E+00
16.52892       2.71521E+00
16.50165       2.72019E+00
16.47446       2.67970E+00
16.44737       2.70756E+00
16.42036       2.73332E+00
16.39344       2.70516E+00
16.36661       2.70284E+00
16.33987       2.66160E+00
16.31321       2.63333E+00
16.28665       2.53453E+00
16.26016       2.26015E+00
16.23377       2.09483E+00
16.20745       2.18576E+00
16.18123       2.43861E+00
16.15509       2.63834E+00
16.12903       2.65415E+00
16.10306       2.64689E+00
16.07717       2.57577E+00
16.05136       2.41439E+00
16.02564       2.31668E+00
16.00000       2.24785E+00
15.97444       2.18023E+00
15.94896       2.13454E+00
15.92357       2.08586E+00
15.89825       2.04119E+00
15.87302       2.00309E+00
15.84786       1.97008E+00
15.82278       1.94469E+00
15.79779       1.92390E+00
15.77287       1.91130E+00
15.74803       1.89903E+00
15.72327       1.88718E+00
15.69859       1.87834E+00
15.67398       1.87873E+00
15.64945       1.88663E+00
15.62500       1.87779E+00
15.60062       1.87722E+00
15.57632       1.90358E+00
15.55210       1.90441E+00
15.52795       1.90324E+00
15.50388       1.94620E+00
15.47988       1.99589E+00
15.45595       2.12558E+00
15.43210       2.25489E+00
15.40832       2.16638E+00
15.38461       2.05426E+00
15.36098       2.05323E+00
15.33742       2.03236E+00
15.31394       2.04230E+00
15.29052       2.07587E+00
15.26718       2.05469E+00
15.24390       2.06437E+00
15.22070       2.08011E+00
15.19757       2.04635E+00
15.17451       2.05277E+00
15.15152       2.08912E+00
15.12859       2.17434E+00
15.10574       2.25876E+00
15.08296       2.22203E+00
15.06024       2.16594E+00
15.03759       2.24737E+00
15.01501       2.64608E+00
14.99250       3.04324E+00
14.97006       2.90341E+00
14.94768       2.49819E+00
14.92537       2.23022E+00
14.90313       2.14403E+00
14.88095       2.16355E+00
14.85884       2.14060E+00
14.83679       2.13608E+00
14.81481       2.16408E+00
14.79290       2.13508E+00
14.77105       2.15167E+00
14.74926       2.16744E+00
14.72754       2.13520E+00
14.70588       2.14441E+00
14.68429       2.11684E+00
14.66276       2.09602E+00
14.64129       2.11302E+00
14.61988       2.06938E+00
14.59854       2.05418E+00
14.57726       2.04895E+00
14.55604       2.03383E+00
14.53488       2.06613E+00
14.51379       2.04003E+00
14.49275       2.00855E+00
14.47178       2.01775E+00
14.45087       1.99064E+00
14.43001       1.97999E+00
14.40922       1.98445E+00
14.38849       1.98531E+00
14.36782       1.99720E+00
14.34720       2.00813E+00
14.32665       2.02479E+00
14.30615       2.04423E+00
14.28571       2.06573E+00
14.26534       2.09366E+00
14.24501       2.15426E+00
14.22475       2.22320E+00
14.20455       2.28016E+00
14.18440       2.34915E+00
14.16431       2.40435E+00
14.14427       2.45300E+00
14.12429       2.50713E+00
14.10437       2.57526E+00
14.08451       2.65223E+00
14.06470       2.72255E+00
14.04494       2.82162E+00
14.02525       2.89421E+00
14.00560       2.96889E+00
13.98601       3.04198E+00
13.96648       2.96392E+00
13.94700       2.70351E+00
13.92758       2.37826E+00
13.90821       2.26325E+00
13.88889       2.49474E+00
13.86963       2.99011E+00
13.85042       3.39883E+00
13.83126       3.53715E+00
13.81215       3.64424E+00
13.79310       3.63214E+00
13.77411       3.51362E+00
13.75516       3.47669E+00
13.73626       3.33747E+00
13.71742       3.22274E+00
13.69863       3.30905E+00
13.67989       3.36427E+00
13.66120       3.41302E+00
13.64256       3.50230E+00
13.62398       3.47796E+00
13.60544       3.48030E+00
13.58696       3.54474E+00
13.56852       3.53295E+00
13.55014       3.53850E+00
13.53180       3.38547E+00
13.51351       3.08506E+00
13.49528       3.27723E+00
13.47709       3.74328E+00
13.45895       3.85159E+00
13.44086       3.96879E+00
13.42282       4.19490E+00
13.40483       4.23198E+00
13.38688       4.30718E+00
13.36898       4.40857E+00
13.35114       4.39979E+00
13.33333       4.47241E+00
13.31558       4.54889E+00
13.29787       4.50105E+00
13.28021       4.51899E+00
13.26260       4.64205E+00
13.24503       4.74189E+00
13.22751       4.88125E+00
13.21004       5.03474E+00
13.19261       5.10343E+00
13.17523       5.18021E+00
13.15790       5.25138E+00
13.14060       5.28117E+00
13.12336       5.34577E+00
13.10616       5.39652E+00
13.08901       5.41202E+00
13.07190       5.45215E+00
13.05483       5.48058E+00
13.03781       5.43947E+00
13.02083       5.37765E+00
13.00390       5.40864E+00
12.98701       5.52242E+00
12.97017       5.61414E+00
12.95337       5.64845E+00
12.93661       5.61915E+00
12.91990       5.52753E+00
12.90323       5.40043E+00
12.88660       5.39502E+00
12.87001       5.52899E+00
12.85347       5.59674E+00
12.83697       5.65735E+00
12.82051       5.73985E+00
12.80410       5.76127E+00
12.78772       5.65533E+00
12.77139       5.45104E+00
12.75510       5.47785E+00
12.73885       5.71350E+00
12.72265       5.83669E+00
12.70648       5.85661E+00
12.69036       5.86964E+00
12.67427       5.78971E+00
12.65823       5.47249E+00
12.64223       5.27375E+00
12.62626       5.45305E+00
12.61034       5.60539E+00
12.59446       5.52441E+00
12.57862       5.43216E+00
12.56281       5.46603E+00
12.54705       5.37657E+00
12.53133       5.37934E+00
12.51565       5.69708E+00
12.50000       5.90336E+00
12.48439       5.81792E+00
12.46883       5.66954E+00
12.45330       5.73348E+00
12.43781       5.88483E+00
12.42236       5.93557E+00
12.40695       5.88313E+00
12.39157       5.80588E+00
12.37624       5.87766E+00
12.36094       5.99094E+00
12.34568       6.02022E+00
12.33046       6.02641E+00
12.31527       5.94469E+00
12.30012       5.84067E+00
12.28501       5.91136E+00
12.26994       6.04139E+00
12.25490       6.08722E+00
12.23990       6.10109E+00
12.22494       6.11130E+00
12.21001       6.12120E+00
12.19512       6.13175E+00
12.18027       6.14024E+00
12.16545       6.14903E+00
12.15067       6.12076E+00
12.13592       6.08382E+00
12.12121       6.08521E+00
12.10654       6.04516E+00
12.09190       6.03651E+00
12.07729       6.13350E+00
12.06273       6.19898E+00
12.04819       6.20799E+00
12.03369       6.21548E+00
12.01923       6.22301E+00
12.00480       6.22557E+00
11.99041       6.22115E+00
11.97605       6.22567E+00
11.96172       6.24168E+00
11.94743       6.24334E+00
11.93317       6.16016E+00
11.91895       6.08627E+00
11.90476       6.15604E+00
11.89061       6.23593E+00
11.87648       6.26750E+00
11.86240       6.28903E+00
11.84834       6.29454E+00
11.83432       6.30050E+00
11.82033       6.30696E+00
11.80638       6.27343E+00
11.79245       6.18491E+00
11.77856       6.17190E+00
11.76471       6.17870E+00
11.75088       6.02971E+00
11.73709       5.94904E+00
11.72333       6.05092E+00
11.70960       6.17346E+00
11.69591       6.29437E+00
11.68224       6.35824E+00
11.66861       6.35461E+00
11.65501       6.35531E+00
11.64144       6.36887E+00
11.62791       6.38351E+00
11.61440       6.39160E+00
11.60093       6.39503E+00
11.58749       6.35214E+00
11.57407       6.28993E+00
11.56069       6.31980E+00
11.54734       6.39355E+00
11.53403       6.42119E+00
11.52074       6.42474E+00
11.50748       6.36282E+00
11.49425       6.27958E+00
11.48106       6.32666E+00
11.46789       6.41988E+00
11.45475       6.44928E+00
11.44165       6.45454E+00
11.42857       6.45770E+00
11.41553       6.43192E+00
11.40251       6.37390E+00
11.38952       6.37409E+00
11.37656       6.42352E+00
11.36364       6.44300E+00
11.35074       6.44478E+00
11.33787       6.40415E+00
11.32503       6.38233E+00
11.31222       6.44619E+00
11.29943       6.41635E+00
11.28668       6.31052E+00
11.27396       6.33723E+00
11.26126       6.42183E+00
11.24859       6.45767E+00
11.23596       6.47601E+00
11.22334       6.50174E+00
11.21076       6.52801E+00
11.19821       6.54025E+00
11.18568       6.54268E+00
11.17318       6.54003E+00
11.16071       6.53548E+00
11.14827       6.53935E+00
11.13586       6.55659E+00
11.12347       6.57229E+00
11.11111       6.57755E+00
11.09878       6.57816E+00
11.08647       6.57908E+00
11.07420       6.58010E+00
11.06195       6.56078E+00
11.04972       6.53296E+00
11.03753       6.53296E+00
11.02536       6.45733E+00
11.01322       6.37596E+00
11.00110       6.47007E+00
10.98901       6.57133E+00
10.97695       6.58539E+00
10.96491       6.57837E+00
10.95290       6.56794E+00
10.94092       6.58420E+00
10.92896       6.60221E+00
10.91703       6.59527E+00
10.90513       6.57638E+00
10.89325       6.57450E+00
10.88139       6.57913E+00
10.86957       6.51339E+00
10.85776       6.44856E+00
10.84599       6.50333E+00
10.83424       6.51551E+00
10.82251       6.47255E+00
10.81081       6.52952E+00
10.79914       6.59174E+00
10.78749       6.59050E+00
10.77586       6.58257E+00
10.76426       6.58887E+00
10.75269       6.59351E+00
10.74114       6.58945E+00
10.72961       6.58822E+00
10.71811       6.58852E+00
10.70664       6.58523E+00
10.69519       6.57715E+00
10.68376       6.56483E+00
10.67236       6.55898E+00
10.66098       6.55612E+00
10.64963       6.54164E+00
10.63830       6.52542E+00
10.62699       6.53390E+00
10.61571       6.53850E+00
10.60445       6.52174E+00
10.59322       6.50946E+00
10.58201       6.50982E+00
10.57082       6.45257E+00
10.55966       6.36062E+00
10.54852       6.40832E+00
10.53741       6.50362E+00
10.52632       6.52785E+00
10.51525       6.51553E+00
10.50420       6.48225E+00
10.49318       6.47446E+00
10.48218       6.47523E+00
10.47120       6.50087E+00
10.46025       6.55446E+00
10.44932       6.57588E+00
10.43841       6.58156E+00
10.42753       6.59879E+00
10.41667       6.61549E+00
10.40583       6.61275E+00
10.39501       6.59994E+00
10.38422       6.58793E+00
10.37344       6.55915E+00
10.36269       6.52710E+00
10.35197       6.52027E+00
10.34126       6.52031E+00
10.33058       6.51451E+00
10.31992       6.50127E+00
10.30928       6.46603E+00
10.29866       6.44063E+00
10.28807       6.43250E+00
10.27749       6.43492E+00
10.26694       6.42799E+00
10.25641       6.40263E+00
10.24590       6.42696E+00
10.23541       6.47211E+00
10.22495       6.49314E+00
10.21450       6.49948E+00
10.20408       6.48812E+00
10.19368       6.48438E+00
10.18330       6.48413E+00
10.17294       6.47358E+00
10.16260       6.46772E+00
10.15228       6.45809E+00
10.14199       6.44421E+00
10.13171       6.42657E+00
10.12146       6.39318E+00
10.11122       6.37111E+00
10.10101       6.35100E+00
10.09082       6.30334E+00
10.08065       6.26460E+00
10.07049       6.23335E+00
10.06036       6.19840E+00
10.05025       6.16303E+00
10.04016       6.09535E+00
10.03009       6.03055E+00
10.02004       5.96365E+00
10.01001       5.89087E+00
10.00000       5.85351E+00
9.99001       5.79391E+00
9.98004       5.71560E+00
9.97009       5.64253E+00
9.96016       5.55386E+00
9.95025       5.47167E+00
9.94036       5.40461E+00
9.93049       5.35533E+00
9.92064       5.25514E+00
9.91080       5.10871E+00
9.90099       5.00939E+00
9.89120       4.95813E+00
9.88142       4.89545E+00
9.87167       4.78492E+00
9.86193       4.72469E+00
