wave flux sn
585.8436654860941 2.913838268541653e-15 0.0
586.0751923343644 2.9138382685416533e-15 0.0
586.3068106826108 2.9138382685416533e-15 0.0
586.5385205669946 2.9138382685416533e-15 0.0
586.7703220236909 2.9138382685416533e-15 0.0
587.0022150888894 2.9138382685416533e-15 0.0
587.234199798794 2.9138382685416537e-15 0.0
587.4662761896228 2.913838268541653e-15 0.0
587.6984442976084 2.9138382685416537e-15 0.0
587.9307041589976 2.9138382685416533e-15 0.0
588.1630558100517 2.9138382685416537e-15 0.0
588.395499287046 2.9138382685416533e-15 0.0
588.6280346262706 2.9138382685416533e-15 0.0
588.8606618640295 2.9138382685416525e-15 0.0
589.0933810366412 2.9138382685416533e-15 0.0
589.3261921804385 2.9138382685416533e-15 0.0
589.559095331769 2.913838268541653e-15 0.0
589.7920905269939 2.913838268541653e-15 0.0
590.0251778024895 2.9138382685416537e-15 0.0
590.2583571946458 2.9138382685416533e-15 0.0
590.4916287398678 2.9138382685416537e-15 0.0
590.7249924745746 2.913838268541653e-15 0.0
590.9584484351996 2.9138382685416533e-15 0.0
591.1919966581906 2.9138382685416533e-15 0.0
591.4256371800103 2.9138382685416533e-15 0.0
591.6593700371351 2.9138382685416537e-15 0.0
591.8931952660562 2.9138382685416533e-15 0.0
592.1271129032792 2.9138382685416537e-15 0.0
592.3611229853241 2.9138382685416533e-15 0.0
592.5952255487252 2.9138382685416533e-15 0.0
592.8294206300316 2.913838268541653e-15 0.0
593.0637082658063 2.9138382685416537e-15 0.0
593.2980884926274 2.913838268541653e-15 0.0
593.5325613470867 2.9138382685416537e-15 0.0
593.7671268657913 2.9138382685416537e-15 0.0
594.0017850853625 2.9138382685416537e-15 0.0
594.2365360424351 2.9138382685416533e-15 0.0
594.4713797736595 2.913838268541653e-15 0.0
594.7063163157004 2.913838268541653e-15 0.0
594.9413457052368 2.913838268541653e-15 0.0
595.1764679789624 2.9138382685416533e-15 0.0
595.4116831735852 2.9138382685416537e-15 0.0
595.6469913258276 2.9138382685416533e-15 0.0
595.8823924724269 2.9138382685416533e-15 0.0
596.1178866501346 2.9138382685416533e-15 0.0
596.3534738957168 2.9138382685416533e-15 0.0
596.5891542459541 2.9138382685416533e-15 0.0
596.8249277376418 2.9138382685416525e-15 0.0
597.0607944075897 2.9138382685416533e-15 0.0
597.2967542926218 2.9138382685416533e-15 0.0
597.5328074295772 2.913838268541653e-15 0.0
597.7689538553092 2.9138382685416533e-15 0.0
598.0051936066857 2.913838268541653e-15 0.0
598.2415267205893 2.913838268541653e-15 0.0
598.477953233917 2.913838268541653e-15 0.0
598.7144731835806 2.913838268541653e-15 0.0
598.9510866065062 2.9138382685416537e-15 0.0
599.187793539635 2.9138382685416533e-15 0.0
599.424594019922 2.9138382685416537e-15 0.0
599.6614880843376 2.9138382685416533e-15 0.0
599.8984757698663 2.913838268541653e-15 0.0
600.1355571135076 2.913838268541653e-15 0.0
600.3727321522751 2.913838268541653e-15 0.0
600.6100009231977 2.9138382685416533e-15 0.0
600.8473634633183 2.9138382685416533e-15 0.0
601.0848198096949 2.9138382685416533e-15 0.0
601.3223699993998 2.9138382685416533e-15 0.0
601.5600140695202 2.9138382685416533e-15 0.0
601.7977520571578 2.9138382685416533e-15 0.0
602.0355839994293 2.9138382685416533e-15 0.0
602.2735099334653 2.9138382685416533e-15 0.0
602.5115298964121 2.9138382685416533e-15 0.0
602.7496439254298 2.913838268541653e-15 0.0
602.9878520576938 2.9138382685416533e-15 0.0
603.2261543303937 2.913838268541653e-15 0.0
603.4645507807342 2.9138382685416533e-15 0.0
603.7030414459343 2.913838268541653e-15 0.0
603.9416263632282 2.9138382685416537e-15 0.0
604.1803055698645 2.9138382685416533e-15 0.0
604.4190791031065 2.9138382685416533e-15 0.0
604.6579470002323 2.9138382685416533e-15 0.0
604.8969092985349 2.9138382685416537e-15 0.0
605.1359660353216 2.913838268541653e-15 0.0
605.375117247915 2.9138382685416533e-15 0.0
605.6143629736521 2.9138382685416533e-15 0.0
605.8537032498846 2.9138382685416533e-15 0.0
606.0931381139791 2.9138382685416533e-15 0.0
606.3326676033171 2.9138382685416537e-15 0.0
606.5722917552946 2.9138382685416533e-15 0.0
606.8120106073226 2.9138382685416533e-15 0.0
607.0518241968267 2.9138382685416537e-15 0.0
607.2917325612474 2.9138382685416533e-15 0.0
607.5317357380401 2.9138382685416537e-15 0.0
607.7718337646746 2.9138382685416537e-15 0.0
608.0120266786362 2.9138382685416537e-15 0.0
608.2523145174242 2.9138382685416537e-15 0.0
608.4926973185534 2.9138382685416537e-15 0.0
608.7331751195529 2.9138382685416533e-15 0.0
608.9737479579672 2.9138382685416533e-15 0.0
609.2144158713551 2.9138382685416533e-15 0.0
609.4551788972905 2.9138382685416537e-15 0.0
609.696037073362 2.9138382685416537e-15 0.0
609.9369904371734 2.9138382685416537e-15 0.0
610.1780390263431 2.913838268541653e-15 0.0
610.4191828785042 2.9138382685416537e-15 0.0
610.660422031305 2.9138382685416533e-15 0.0
610.9017565224085 2.9138382685416537e-15 0.0
611.1431863894927 2.9138382685416533e-15 0.0
611.3847116702503 2.9138382685416533e-15 0.0
611.6263324023892 2.9138382685416533e-15 0.0
611.8680486236318 2.9138382685416533e-15 0.0
612.1098603717157 2.9138382685416533e-15 0.0
612.3517676843935 2.9138382685416533e-15 0.0
612.5937705994324 2.9138382685416537e-15 0.0
612.8358691546147 2.913838268541653e-15 0.0
613.0780633877376 2.9138382685416537e-15 0.0
613.3203533366134 2.9138382685416533e-15 0.0
613.562739039069 2.913838268541654e-15 0.0
613.8052205329467 2.9138382685416537e-15 0.0
614.0477978561032 2.9138382685416533e-15 0.0
614.2904710464106 2.9138382685416537e-15 0.0
614.533240141756 2.9138382685416533e-15 0.0
614.776105180041 2.9138382685416533e-15 0.0
615.0190661991827 2.9138382685416533e-15 0.0
615.262123237113 2.9138382685416533e-15 0.0
615.5052763317785 2.9138382685416533e-15 0.0
615.7485255211413 2.9138382685416533e-15 0.0
615.9918708431782 2.913838268541653e-15 0.0
616.2353123358816 2.913838268541653e-15 0.0
616.4788500372573 2.913838268541653e-15 0.0
616.7224839853277 2.913838268541653e-15 0.0
616.9662142181298 2.9138382685416533e-15 0.0
617.2100407737155 2.9138382685416533e-15 0.0
617.4539636901518 2.9138382685416537e-15 0.0
617.6979830055208 2.9138382685416525e-15 0.0
617.9420987579196 2.9138382685416537e-15 0.0
618.1863109854602 2.9138382685416533e-15 0.0
618.4306197262699 2.913838268541654e-15 0.0
618.6750250184912 2.9138382685416533e-15 0.0
618.9195269002811 2.913838268541653e-15 0.0
619.1641254098122 2.9138382685416533e-15 0.0
619.408820585272 2.9138382685416537e-15 0.0
619.6536124648632 2.9138382685416533e-15 0.0
619.8985010868034 2.9138382685416533e-15 0.0
620.1434864893254 2.9138382685416537e-15 0.0
620.3885687106772 2.9138382685416537e-15 0.0
620.6337477891218 2.9138382685416533e-15 0.0
620.8790237629374 2.9138382685416537e-15 0.0
621.1243966704172 2.9138382685416533e-15 0.0
621.3698665498697 2.9138382685416537e-15 0.0
621.6154334396184 2.9138382685416533e-15 0.0
621.8610973780021 2.913838268541654e-15 0.0
622.1068584033745 2.9138382685416533e-15 0.0
622.3527165541049 2.9138382685416525e-15 0.0
622.5986718685771 2.913838268541653e-15 0.0
622.8447243851907 2.9138382685416537e-15 0.0
623.0908741423602 2.9138382685416533e-15 0.0
623.3371211785152 2.9138382685416537e-15 0.0
623.5834655321007 2.913838268541653e-15 0.0
623.8299072415767 2.9138382685416533e-15 0.0
624.0764463454186 2.9138382685416537e-15 0.0
624.3230828821169 2.9138382685416533e-15 0.0
624.5698168901771 2.9138382685416533e-15 0.0
624.8166484081203 2.9138382685416533e-15 0.0
625.0635774744825 2.9138382685416533e-15 0.0
625.3106041278153 2.9138382685416533e-15 0.0
625.5577284066851 2.913838268541653e-15 0.0
625.8049503496737 2.9138382685416533e-15 0.0
626.0522699953785 2.9138382685416533e-15 0.0
626.2996873824117 2.913838268541653e-15 0.0
626.5472025494008 2.9138382685416533e-15 0.0
626.7948155349887 2.9138382685416533e-15 0.0
627.0425263778337 2.9138382685416533e-15 0.0
627.2903351166092 2.9138382685416537e-15 0.0
627.5382417900038 2.9138382685416533e-15 0.0
627.7862464367215 2.9138382685416533e-15 0.0
628.0343490954817 2.913838268541653e-15 0.0
628.282549805019 2.913838268541653e-15 0.0
628.5308486040832 2.9138382685416533e-15 0.0
628.7792455314396 2.913838268541653e-15 0.0
629.0277406258687 2.9138382685416537e-15 0.0
629.2763339261664 2.913838268541653e-15 0.0
629.5250254711439 2.913838268541653e-15 0.0
629.7738152996277 2.9138382685416533e-15 0.0
630.0227034504596 2.9138382685416533e-15 0.0
630.271689962497 2.9138382685416533e-15 0.0
630.5207748746125 2.9138382685416533e-15 0.0
630.7699582256939 2.9138382685416533e-15 0.0
