wave flux sn
570.0872332332235 7.319230810363147e-16 0.0
570.3125331009622 7.319230810363146e-16 0.0
570.5379220077593 7.319230810363146e-16 0.0
570.7633999888031 7.319230810363148e-16 0.0
570.9889670792961 7.319230810363146e-16 0.0
571.214623314455 7.319230810363147e-16 0.0
571.440368729509 7.319230810363147e-16 0.0
571.6662033597026 7.319230810363146e-16 0.0
571.892127240294 7.319230810363148e-16 0.0
572.1181404065552 7.319230810363147e-16 0.0
572.3442428937719 7.319230810363147e-16 0.0
572.5704347372442 7.319230810363146e-16 0.0
572.7967159722857 7.319230810363148e-16 0.0
573.0230866342243 7.319230810363147e-16 0.0
573.2495467584017 7.319230810363147e-16 0.0
573.4760963801737 7.319230810363148e-16 0.0
573.7027355349097 7.319230810363147e-16 0.0
573.9294642579936 7.319230810363147e-16 0.0
574.1562825848229 7.319230810363147e-16 0.0
574.3831905508092 7.319230810363148e-16 0.0
574.6101881913783 7.319230810363148e-16 0.0
574.8372755419696 7.319230810363148e-16 0.0
575.0644526380368 7.319230810363148e-16 0.0
575.2917195150476 7.319230810363147e-16 0.0
575.5190762084835 7.319230810363146e-16 0.0
575.7465227538403 7.319230810363147e-16 0.0
575.9740591866276 7.319230810363148e-16 0.0
576.2016855423692 7.319230810363146e-16 0.0
576.4294018566029 7.319230810363147e-16 0.0
576.6572081648804 7.319230810363147e-16 0.0
576.8851045027678 7.319230810363145e-16 0.0
577.1130909058447 7.319230810363147e-16 0.0
577.3411674097053 7.319230810363146e-16 0.0
577.5693340499577 7.319230810363146e-16 0.0
577.7975908622237 7.319230810363147e-16 0.0
578.0259378821398 7.319230810363148e-16 0.0
578.2543751453563 7.319230810363147e-16 0.0
578.4829026875374 7.319230810363147e-16 0.0
578.7115205443616 7.319230810363147e-16 0.0
578.9402287515215 7.319230810363147e-16 0.0
579.1690273447239 7.319230810363147e-16 0.0
579.3979163596894 7.319230810363148e-16 0.0
579.626895832153 7.319230810363147e-16 0.0
579.8559657978636 7.319230810363147e-16 0.0
580.0851262925845 7.319230810363147e-16 0.0
580.314377352093 7.319230810363147e-16 0.0
580.5437190121803 7.319230810363147e-16 0.0
580.7731513086522 7.319230810363146e-16 0.0
581.0026742773284 7.319230810363147e-16 0.0
581.2322879540427 7.319230810363148e-16 0.0
581.461992374643 7.319230810363147e-16 0.0
581.6917875749918 7.319230810363147e-16 0.0
581.9216735909655 7.319230810363148e-16 0.0
582.1516504584544 7.319230810363146e-16 0.0
582.3817182133632 7.319230810363147e-16 0.0
582.6118768916111 7.319230810363147e-16 0.0
582.8421265291311 7.319230810363147e-16 0.0
583.0724671618705 7.319230810363147e-16 0.0
583.3028988257909 7.319230810363148e-16 0.0
583.5334215568679 7.319230810363148e-16 0.0
583.7640353910916 7.319230810363147e-16 0.0
583.9947403644662 7.319230810363147e-16 0.0
584.2255365130101 7.319230810363148e-16 0.0
584.4564238727559 7.319230810363147e-16 0.0
584.6874024797504 7.319230810363147e-16 0.0
584.9184723700549 7.319230810363148e-16 0.0
585.1496335797448 7.319230810363148e-16 0.0
585.3808861449096 7.319230810363147e-16 0.0
585.6122301016533 7.319230810363146e-16 0.0
585.8436654860941 7.319230810363146e-16 0.0
586.0751923343644 7.319230810363147e-16 0.0
586.3068106826108 7.319230810363147e-16 0.0
586.5385205669946 7.319230810363147e-16 0.0
586.7703220236909 7.319230810363147e-16 0.0
587.0022150888894 7.319230810363147e-16 0.0
587.234199798794 7.319230810363148e-16 0.0
587.4662761896228 7.319230810363146e-16 0.0
587.6984442976084 7.319230810363148e-16 0.0
587.9307041589976 7.319230810363147e-16 0.0
588.1630558100517 7.319230810363148e-16 0.0
588.395499287046 7.319230810363147e-16 0.0
588.6280346262706 7.319230810363147e-16 0.0
588.8606618640295 7.319230810363145e-16 0.0
589.0933810366412 7.319230810363147e-16 0.0
589.3261921804385 7.319230810363147e-16 0.0
589.559095331769 7.319230810363146e-16 0.0
589.7920905269939 7.319230810363146e-16 0.0
590.0251778024895 7.319230810363148e-16 0.0
590.2583571946458 7.319230810363147e-16 0.0
590.4916287398678 7.319230810363148e-16 0.0
590.7249924745746 7.319230810363146e-16 0.0
590.9584484351996 7.319230810363147e-16 0.0
591.1919966581906 7.319230810363147e-16 0.0
591.4256371800103 7.319230810363147e-16 0.0
591.6593700371351 7.319230810363148e-16 0.0
591.8931952660562 7.319230810363147e-16 0.0
592.1271129032792 7.319230810363148e-16 0.0
592.3611229853241 7.319230810363147e-16 0.0
592.5952255487252 7.319230810363147e-16 0.0
592.8294206300316 7.319230810363146e-16 0.0
593.0637082658063 7.319230810363148e-16 0.0
593.2980884926274 7.319230810363146e-16 0.0
593.5325613470867 7.319230810363148e-16 0.0
593.7671268657913 7.319230810363148e-16 0.0
594.0017850853625 7.319230810363148e-16 0.0
594.2365360424351 7.319230810363147e-16 0.0
594.4713797736595 7.319230810363146e-16 0.0
594.7063163157004 7.319230810363146e-16 0.0
594.9413457052368 7.319230810363146e-16 0.0
595.1764679789624 7.319230810363147e-16 0.0
595.4116831735852 7.319230810363148e-16 0.0
595.6469913258276 7.319230810363147e-16 0.0
595.8823924724269 7.319230810363147e-16 0.0
596.1178866501346 7.319230810363147e-16 0.0
596.3534738957168 7.319230810363147e-16 0.0
596.5891542459541 7.319230810363147e-16 0.0
596.8249277376418 7.319230810363145e-16 0.0
597.0607944075897 7.319230810363147e-16 0.0
597.2967542926218 7.319230810363147e-16 0.0
597.5328074295772 7.319230810363146e-16 0.0
597.7689538553092 7.319230810363147e-16 0.0
598.0051936066857 7.319230810363146e-16 0.0
598.2415267205893 7.319230810363146e-16 0.0
598.477953233917 7.319230810363146e-16 0.0
598.7144731835806 7.319230810363146e-16 0.0
598.9510866065062 7.319230810363148e-16 0.0
599.187793539635 7.319230810363147e-16 0.0
599.424594019922 7.319230810363148e-16 0.0
599.6614880843376 7.319230810363147e-16 0.0
599.8984757698663 7.319230810363146e-16 0.0
600.1355571135076 7.319230810363146e-16 0.0
600.3727321522751 7.319230810363146e-16 0.0
600.6100009231977 7.319230810363147e-16 0.0
600.8473634633183 7.319230810363147e-16 0.0
601.0848198096949 7.319230810363147e-16 0.0
601.3223699993998 7.319230810363147e-16 0.0
601.5600140695202 7.319230810363147e-16 0.0
601.7977520571578 7.319230810363147e-16 0.0
602.0355839994293 7.319230810363147e-16 0.0
602.2735099334653 7.319230810363147e-16 0.0
602.5115298964121 7.319230810363147e-16 0.0
602.7496439254298 7.319230810363146e-16 0.0
602.9878520576938 7.319230810363147e-16 0.0
603.2261543303937 7.319230810363146e-16 0.0
603.4645507807342 7.319230810363147e-16 0.0
603.7030414459343 7.319230810363146e-16 0.0
603.9416263632282 7.319230810363148e-16 0.0
604.1803055698645 7.319230810363147e-16 0.0
604.4190791031065 7.319230810363147e-16 0.0
604.6579470002323 7.319230810363147e-16 0.0
604.8969092985349 7.319230810363148e-16 0.0
605.1359660353216 7.319230810363146e-16 0.0
605.375117247915 7.319230810363147e-16 0.0
605.6143629736521 7.319230810363147e-16 0.0
605.8537032498846 7.319230810363147e-16 0.0
606.0931381139791 7.319230810363147e-16 0.0
606.3326676033171 7.319230810363148e-16 0.0
606.5722917552946 7.319230810363147e-16 0.0
606.8120106073226 7.319230810363147e-16 0.0
607.0518241968267 7.319230810363148e-16 0.0
607.2917325612474 7.319230810363147e-16 0.0
607.5317357380401 7.319230810363148e-16 0.0
607.7718337646746 7.319230810363148e-16 0.0
608.0120266786362 7.319230810363148e-16 0.0
608.2523145174242 7.319230810363148e-16 0.0
608.4926973185534 7.319230810363148e-16 0.0
608.7331751195529 7.319230810363147e-16 0.0
608.9737479579672 7.319230810363147e-16 0.0
609.2144158713551 7.319230810363147e-16 0.0
609.4551788972905 7.319230810363148e-16 0.0
609.696037073362 7.319230810363148e-16 0.0
609.9369904371734 7.319230810363148e-16 0.0
610.1780390263431 7.319230810363146e-16 0.0
610.4191828785042 7.319230810363148e-16 0.0
610.660422031305 7.319230810363147e-16 0.0
610.9017565224085 7.319230810363148e-16 0.0
611.1431863894927 7.319230810363147e-16 0.0
611.3847116702503 7.319230810363147e-16 0.0
611.6263324023892 7.319230810363147e-16 0.0
611.8680486236318 7.319230810363147e-16 0.0
612.1098603717157 7.319230810363147e-16 0.0
612.3517676843935 7.319230810363147e-16 0.0
612.5937705994324 7.319230810363148e-16 0.0
612.8358691546147 7.319230810363146e-16 0.0
613.0780633877376 7.319230810363148e-16 0.0
613.3203533366134 7.319230810363147e-16 0.0
613.562739039069 7.319230810363149e-16 0.0
613.8052205329467 7.319230810363148e-16 0.0
614.0477978561032 7.319230810363147e-16 0.0
614.2904710464106 7.319230810363148e-16 0.0
614.533240141756 7.319230810363147e-16 0.0
614.776105180041 7.319230810363147e-16 0.0
615.0190661991827 7.319230810363147e-16 0.0
615.262123237113 7.319230810363147e-16 0.0
615.5052763317785 7.319230810363147e-16 0.0
615.7485255211413 7.319230810363147e-16 0.0
615.9918708431782 7.319230810363146e-16 0.0
616.2353123358816 7.319230810363146e-16 0.0
616.4788500372573 7.319230810363146e-16 0.0
